TCP_ID,IMAGESET_IDK000039.000,1105700300
K055619.002,0548300102
K056001.000,0203401200
K056026.000,0254501200
K056081.000,0633700300
K056135.000,0275800700
K056178.001,0276901101
K056178.002,0276901102
K056299.000,0814700500
K056324.001,0709200301
K056324.002,0709200302
K056360.000,0058602300
K056661.000,0164202400
K056668.000,1146200300
K056672.000,0386703500
K056674.000,0523400900
K056676.000,0026300700
K056679.000,0655802200
K056681.000,1150300500
K056694.000,0535601400
K056709.000,0054900600
K056731.000,0615400900
K056734.000,0363000800
K056933.000,0021300300
K056943.000,0203400400
K056945.000,0812001400
K057073.000,0375601000
K057094.000,0466800400
K057134.000,0177700400
K057370.000,1118400500
K057408.000,0401000300
K057422.000,0057603100
K057429.000,0934500800
K057507.001,0020800101
K057507.002,0020800102
K057520.001,0023100401
K057520.002,0023100402
K057530.001,0020600401
K057530.002,0020600402
K057530.003,0020600403
K057530.004,0020600404
K057530.005,0020600405
K057530.006,0020600406
K057664.000,0743600300
K057665.001,0067200301
K057665.002,0067200302
K057720.000,0883700200
K057721.000,0059001800
K057724.000,0681802100
K057725.000,0671101200
K057726.000,0059001700
K057952.000,0048201100
K058052.000,0325600300
K058226.000,0674901700
K058227.000,0341600300
K058248.000,0618700400
K058249.000,0562202600
K058255.000,0219000100
K058371.000,0679801400
K058373.000,0028102300
K058376.000,0411500300
K058426.000,0663901100
K058430.000,1197800800
K058457.000,1136900100
K058583.001,0531800601
K058583.002,0531800602
K058702.001,0088500201
K058702.002,0088500202
K058747.000,0170600800
K058784.000,0220200700
K058785.000,0220200800
K058805.000,0228500700
K058856.000,0187701100
K058981.000,0569000100
K058986.000,0055200700
K059055.000,0278300400
K059103.000,0092100900
K059161.000,0220001400
K059163.000,0707200800
K059165.000,0044702100
K059169.000,0745601600
K059195.000,0664401000
K059276.000,0611600200
K059277.000,1230001500
K059314.000,0316203300
K059320.000,0316203400
K059379.000,0956800800
K059406.000,1189201200
K059407.000,0665600300
K059409.000,0180400100
K059526.000,0915000300
K059580.001,0496800101
K059580.002,0496800102
K059636.000,0951900300
K059793.000,0733800100
K059801.000,0316800100
K059804.000,0841302300
K059805.000,0041701600
K059809.000,0447000800
K059833.000,0036200500
K059867.001,0032300301
K059867.002,0032300302
K059867.003,0032300303
K059867.004,0032300304
K059868.000,0384200300
K059933.001,0170200301
K059933.002,0170200302
K059970.000,0388401000
K060044.001,0200900301
K060044.002,0200900302
K060044.003,0200900303
K060117.000,1213702700
K060121.000,0439700100
K060122.000,0019500400
K060124.000,1160701300
K060142.001,0141100401
K060142.002,0141100402
K060142.003,0141100403
K060142.004,0141100404
K060328.000,0365900900
K060329.000,0302101000
K060422.000,0744200100
K060458.001,0033500301
K060458.002,0033500302
K060458.003,0033500303
K060545.002,0028800402
K060679.000,0656402100
K060836.000,0106300600
K060857.000,0157502200
K060858.000,0115300800
K060946.001,0005700701
K060946.002,0005700702
K060958.001,0201000401
K060958.002,0201000402
K060978.000,0296002100
K060980.000,0454100800
K060981.000,1214300800
K060982.000,0567401700
K060984.000,0386703300
K060985.000,0386400200
K060989.000,0696600100
K060991.000,0025001200
K060993.001,1046700601
K060994.002,1032900302
K061006.000,0455800600
K061017.000,0038601100
K061081.000,0388001100
K061103.000,0605200800
K061112.000,0605200600
K061113.000,0058200400
K061116.000,0555803900
K061206.001,0983400101
K061206.002,0983400102
K061209.001,0021800701
K061209.002,0021800702
K061274.000,0499002300
K061280.000,0653600100
K061403.000,0339000600
K061659.000,0393400300
K061730.000,0045102800
K061830.000,0054901400
K062069.000,0105800300
K062088.001,0206900201
K062088.002,0206900202
K062088.003,0206900203
K062088.004,0206900204
K062108.001,0207000101
K062108.002,0207000102
K062108.003,0207000103
K062151.000,0651800100
K062201.000,0866800400
K062219.000,0096302700
K062220.000,0096302500
K062221.000,0096302600
K062330.000,0122700100
K062331.000,0276601900
K062334.000,0531000300
K062582.000,0024701700
K062748.001,0453100201
K062748.002,0453100202
K062748.003,0453200103
K062800.000,0886000900
K062802.000,0273201600
K062837.000,0168900800
K062844.000,0243400100
K062861.000,0559200600
K062887.000,0055203900
K062939.000,0569102100
K062945.000,0886001100
K062946.000,0627801100
K063010.000,0652800200
K063037.000,0055101400
K063038.000,0608202000
K063039.000,0055201800
K063043.000,0393900700
K063086.000,0045000600
K063128.000,1123800600
K063195.000,1234600600
K063225.000,0380000200
K063254.000,0277000700
K063270.000,0267900300
K063274.000,0277701300
K063333.000,0540601800
K063343.000,1051500400
K063754.000,0422801300
K063758.000,0842800300
K063778.000,1169501400
K063883.001,0639300101
K064046.000,0398700500
K064085.000,0376701500
K064499.001,0270800301
K064499.002,0270800302
K064501.000,0600200500
K064569.000,1207700100
K064571.000,1207700300
K064572.000,1207700400
K064573.000,1207700500
K064574.000,1207700600
K064631.002,0063300902
K064720.000,1193100600
K064728.000,0054801600
K064763.000,0208400300
K064766.000,0208500500
K064769.000,0400000100
K064770.000,0548400800
K064798.000,0452801100
K064831.002,0102600102
K065082.001,0034700101
K065082.002,0034700102
K065082.003,0034700103
K065082.004,0034700104
K065082.005,0034700105
K065082.006,0034700106
K065341.000,0412800400
K065474.000,0726600200
K065604.000,0030600600
K065605.000,0132800800
K065650.000,0485000300
K065850.000,0468400500
K065853.000,0438800100
K065858.001,0112200701
K066039.000,0551300400
K066227.000,0539601100
K066398.000,0849800300
K066400.000,0633401200
K066457.000,0063700200
K066527.000,0274201200
K066529.000,0293801800
K066531.000,0038602000
K066533.000,0732201200
K066629.001,0627000101
K066629.002,0627000102
K066646.001,0179600401
K066646.002,0179600402
K066800.000,0499401100
K066805.000,0964200100
K066811.000,0388200500
K066841.000,0758301200
K067073.000,0630701200
K067205.000,0811300400
K067329.000,0381500300
K067383.001,0162900301
K067383.002,0162900302
K067477.000,0211501100
K067567.000,0844800300
K067641.001,0184600701
K067641.002,0184600702
K067641.003,0184600703
K067641.004,0184600704
K067641.005,0184600705
K067975.000,0190700600
K068010.000,0541900200
K068107.000,0640301300
K068147.000,0564000300
K068154.001,0259200901
K068154.002,0259200902
K068251.000,0245000200
K068278.000,0986001200
K068460.000,0058600700
K068536.000,0101903100
K068719.000,0562101100
K068720.000,0576801500
K069107.000,0055300900
K069226.000,0674801300
K069565.000,0670901100
K069755.000,0460000600
K069822.000,1285200500
K069951.000,0052602300
K069952.000,0083000400
K069955.001,0181200201
K069955.002,0181200202
K069955.003,0181200203
K069956.001,0018800101
K069956.002,0018800102
K069956.003,0018800103
K069956.005,0018800105
K069966.000,0026502300
K070022.001,0429000101
K070022.002,0429000102
K070174.000,0151400300
K070362.001,0025900801
K070362.002,0025900802
K070549.000,0550400600
K070577.000,0175500300
K070844.001,0204401301
K070844.002,0204401302
K071066.001,0184600601
K071066.002,0184600602
K071418.000,0204601700
K071693.000,0101701000
K071701.000,0101701200
K071702.000,0101701100
K071903.000,0129700600
K072003.000,0483300100
K072107.001,0257700101
K072107.002,0257700102
K072107.003,0257700103
K072424.000,0106100100
K072426.000,0308802000
K072460.001,0360400701
K072460.002,0360400702
K072460.003,0360400703
K072460.004,0360400704
K072686.000,0331501100
K072976.000,0048300600
K073090.000,0655800900
K073091.000,0297001300
K073164.000,0516400600
K073171.000,0290500200
K073280.000,0383800900
K073281.000,1110502400
K073282.000,0904400400
K073392.000,0394000300
K073454.000,0591700100
K073475.000,0026500500
K073488.000,0982400600
K073507.000,0608200700
K073560.000,0080800800
K073750.000,0057602900
K073751.000,0319000100
K073795.001,0184701001
K073795.002,0184701002
K074107.001,0200602001
K074107.002,0200602002
K074116.000,0935300900
K074174.000,0886401000
K074274.000,0828300200
K074278.001,0828000201
K074278.002,0828000202
K074568.000,0108501000
K074629.000,0516500100
K074630.000,0653202200
K074632.000,0577301400
K074674.000,1125601100
K074843.000,0601900400
K075014.000,0440900900
K075282.000,0096400300
K075318.000,0559600500
K075478.000,0410100600
K075481.000,0744100700
K075501.001,0186401601
K075606.001,0771900501
K075606.002,0771900502
K075606.003,0771900503
K075625.000,0087400200
K075827.000,0961600500
K075884.000,0332001500
K075940.000,0239800400
K075995.000,0240600700
K076130.000,0466800700
K076314.000,0950600600
K076603.000,0267201100
K076702.001,0141700201
K076723.000,0063801000
K077073.000,0541000600
K077183.000,0605500900
K077446.000,0081800300
K077599.002,0950500102
K077612.000,0156700600
K077663.000,0857400100
K077667.000,0252601000
K077786.000,0546800900
K077848.001,0803500701
K077848.002,0803600102
K077850.000,0292801100
K077856.000,0028202200
K077957.000,0885700700
K078024.001,0622600701
K078024.002,0622600702
K078024.003,0622600703
K078024.004,0622600704
K078024.005,0622600705
K078024.006,0622600706
K078024.007,0622600707
K078024.008,0622600708
K078024.009,0622600709
K078024.010,0622700110
K078029.000,0523501200
K078097.001,0674600601
K078097.002,0674600602
K078097.003,0674600603
K078489.001,0553000201
K078489.002,0553000202
K078562.000,0436500300
K078874.000,0292800200
K079450.000,0475900600
K079495.000,0569200100
K079570.000,0662400300
K079595.001,0433801201
K079595.002,0433801202
K079595.003,0433801203
K079637.001,0603500501
K079637.002,0603500502
K079640.000,1250400800
K079641.001,0180700301
K079641.002,0180700302
K079645.000,0330600200
K079648.000,0566001100
K079654.000,0330600100
K080049.000,0085802200
K080051.000,0025400800
K080053.001,0085300201
K080053.002,0085300202
K080105.000,1214400100
K080111.000,1109500100
K080316.000,0575600500
K080421.001,1040100201
K080421.002,1040100202
K080453.000,0331000100
K080455.000,0132000200
K080492.000,0211601100
K080517.000,1034500200
K080528.000,0744600800
K080662.001,0622700201
K080662.002,0622700202
K080662.003,0622700203
K080662.004,0622700204
K080662.005,0622700205
K080847.000,0054701700
K080858.000,0332001600
K080865.000,0277201000
K081022.000,0695500200
K081121.000,0669701800
K081252.000,0090801800
K081295.000,0666900500
K081319.000,0054700100
K081759.000,0319701200
K081989.001,1173200201
K081989.002,1173200202
K082105.000,0808300200
K082106.000,0591200400
K082269.001,0536500301
K082269.002,0536500302
K082269.003,0536500303
K082269.004,0536500304
K082269.005,0536500305
K082366.000,0388600500
K082699.000,0698501500
K082740.000,0622100300
K082984.000,0750600900
K083612.000,0432101400
K083848.000,0574801300
K084084.000,0945300700
K084724.000,0590900400
K084859.000,0591600900
K084861.001,1083800901
K084861.002,1083800902
K084956.000,1002600700
K085532.000,0210901700
K085711.000,0211902000
K085765.000,0326101300
K085823.000,0935100900
K085913.000,0671102500
K085919.000,0681500800
K085950.000,0221600400
K085957.000,0607601700
K085958.001,0247300201
K085958.002,0247300202
K085958.003,0247300203
K085977.000,0097800100
K085978.000,0665601700
K086024.000,0170800300
K086061.000,1003600100
K086062.000,1004400600
K086169.000,0713500900
K086231.000,0048400100
K086263.000,0221800300
K086276.000,0277100500
K086495.000,0019200400
K086593.000,0163801200
K086686.000,0143004000
K086734.000,0089200100
K086741.000,0039200600
K086750.000,0410701500
K087079.000,0028500100
K087416.000,0986500100
K087514.000,1006500400
K087560.000,0681701000
K087688.000,0187301600
K087716.000,1193000600
K087969.000,0057202400
K088018.000,1020400200
K088170.000,0238000900
K088215.000,0030601100
K088587.000,0031101600
K088713.000,0079900700
K088722.000,0070200400
K088831.000,0624200800
K088839.000,1167800100
K089167.000,0076900100
K089227.000,0078700100
K089235.000,0095001500
K089369.003,0272600703
K089369.004,0272600704
K089370.001,0012800701
K089396.000,1169000500
K089537.000,0037500600
K089849.001,0311400901
K089849.002,0311400902
K089860.000,1025900400
K089925.000,0666501800
K090103.000,0062600600
K090722.000,0002301000
K090734.000,0488503500
K090843.000,0170100100
K090920.000,1184900100
K090929.000,0140800500
K091116.001,0255400101
K091116.002,0255400102
K091116.003,0255400103
K091144.000,0552100500
K091154.001,0506900501
K091154.002,0506900502
K091165.000,0140800700
K091186.001,0843200201
K091366.000,0311300100
K091409.000,0357200700
K091416.000,0765101200
K091485.000,0565000600
K091660.000,0672202500
K091678.001,0591300301
K091818.000,0586502400
K091832.000,0242400300
K091879.000,0861400200
K092066.000,0691600200
K092165.001,0238500401
K092165.002,0238500402
K092215.000,0587800400
K092252.001,0238600101
K092252.002,0238600102
K092252.003,0238600103
K092252.004,0238600104
K092301.000,0605001200
K092353.001,0720200201
K092353.002,0720200202
K092629.000,0235501400
K092747.000,1020400300
K092784.001,0509301101
K092784.002,0509301102
K092784.003,0509301103
K092785.004,0191600804
K092786.005,0184400505
K092786.006,0184400506
K092821.000,1078200800
K092930.000,0911800600
K092950.000,0837000300
K093052.000,0521000500
K093079.001,0376600101
K093079.002,0376600102
K093079.003,0376600103
K093079.004,0376600104
K093080.001,0394600101
K093080.002,0394600102
K093080.003,0394600103
K093080.004,0394600104
K093080.005,0394600105
K093080.006,0394600106
K093174.001,0191002601
K093174.002,0191002602
K093174.003,0191002603
K093174.004,0191002604
K093174.005,0191002605
K093174.006,0191002606
K093280.000,0187700100
K093442.000,0670000100
K093508.000,0241000200
K093533.000,0188100200
K093603.000,0751700800
K093655.001,0967200401
K093655.002,0967200402
K093660.001,0600700101
K093660.002,0600700102
K093660.003,0600700103
K093660.004,0600700104
K093660.005,0600700105
K093663.000,0961900100
K093930.000,0869300100
K093988.001,0192300401
K093988.002,0192300402
K094029.000,0868300100
K094098.000,0652302600
K094198.000,0388401400
K094200.000,0186700100
K094305.001,1033500101
K094305.002,1033500102
K094528.000,0247100700
K094645.000,0443601100
K094698.000,0050400200
K094754.000,0729700400
K094902.001,0845700101
K094902.002,0845700102
K094982.000,0615400700
K095003.000,0058701000
K095032.000,0744801300
K095488.000,0485302400
K095553.000,0664002000
K095737.000,0410800200
K095991.000,0831900400
K096120.001,0161600101
K096120.002,0161600102
K096120.003,0161600103
K096120.004,0161600104
K096120.005,0161600105
K096120.006,0161600106
K096120.007,0161600107
K096120.008,0161600108
K096120.009,0161600109
K096120.010,0161700110
K096120.011,0161700111
K096120.012,0161700112
K096120.013,0161700113
K096120.014,0161700114
K096120.015,0161700115
K096120.016,0161700116
K096120.017,0161700117
K096120.018,0161800118
K096120.019,0161800119
K096120.020,0161800120
K096479.000,0224400400
K096840.000,0831500200
K096960.000,0749400300
K097055.000,0295901700
K097310.001,0195400701
K097310.002,0195400702
K097310.003,0195500103
K097310.004,0195500104
K097310.008,0195500108
K097310.009,0195500109
K097486.000,0230100800
K097489.000,0241600900
K097557.000,0241800700
K097708.000,0406001200
K097986.000,0524700800
K097994.000,0218900500
K098362.000,0075801700
K098413.000,0052801100
K098680.000,0525000400
K098900.001,0397200201
K098900.002,0397200202
K098900.003,0397200203
K098900.004,0397200204
K098900.005,0397200205
K098942.000,0468001300
K099013.002,0240300102
K099198.000,0272600500
K099251.000,0057603200
K099270.001,0320500201
K099270.002,0320500202
K099277.001,0377100201
K099277.002,0377100202
K099329.000,0849900200
K099385.000,0652401300
K099398.000,0388401200
K099473.000,0423000100
K099474.000,1010300800
K099481.000,0803200700
K099545.000,0187200300
K099598.000,0153000500
K099659.001,0087400501
K099659.002,0087400502
K099681.000,0157502000
K099722.000,0458301300
K099729.000,0118704400
K099834.000,0164001000
K100170.000,0765500700
K100292.000,0058903100
K100402.000,0871002000
K100410.000,0058100900
K100537.000,0800800400
K100539.000,0666502200
K100550.000,0737305600
K100666.000,0569100500
K100784.000,0072600300
K100796.000,0055204000
K100817.000,0057900300
K100834.000,0143401900
K101007.000,0835900200
K101052.000,0615000500
K101059.000,0811300300
K101190.000,0481800300
K101477.000,0236000300
K101579.002,0093400102
K101585.000,0453900300
K101613.000,0311100800
K101642.000,0778801500
K101652.000,0663901500
K101669.001,0645300401
K101669.002,0645300402
K101776.000,0157500400
K101844.000,0466101800
K101911.000,0221500800
K102171.000,0076500400
K102172.000,0093901000
K102279.000,0393900300
K102286.000,0063901300
K102297.000,0903200100
K102448.001,0136400201
K102448.002,0136400202
K102523.001,0945600201
K102523.002,0945600202
K102562.000,0999200400
K102875.000,0220601600
K102914.000,0737000400
K102974.000,0296101100
K103123.001,0000900501
K103123.002,0000900502
K103238.000,0992600400
K103240.000,0700100500
K103261.000,0363100400
K103528.001,0593400201
K103528.002,0593400202
K103528.003,0593400203
K103528.004,0593400204
K103915.001,0005600101
K103915.002,0005600102
K104099.001,0646900201
K104099.002,0646900202
K104099.003,0646900203
K104099.004,0646900204
K104099.005,0646900205
K104099.006,0646900206
K104108.000,1135500100
K104119.000,0583501100
K104420.000,1294400500
K104598.000,1210501400
K104624.000,0659700100
K104887.000,0799400300
K105084.000,0509500400
K105119.000,0201901200
K105233.001,0642400301
K105233.002,0642400302
K105233.003,0642400303
K105365.000,1001101200
K105471.000,0584200600
K105560.000,0757600900
K105564.000,0594800900
K105745.000,0412700800
K105746.000,0412300600
K105759.000,0562202000
K105792.000,0737501000
K105913.000,0741300800
K105973.001,0181900401
K105973.002,0181900402
K106011.000,0667301600
K106025.000,0823600300
K106115.000,0048403300
K106443.000,0642200200
K106472.002,0015200302
K106504.000,0410101800
K106754.001,1112200301
K106754.002,1112200302
K106754.003,1112200303
K106754.004,1112200304
K107084.000,0391600400
K107134.000,0388000900
K107291.000,0039200500
K107298.000,0313900300
K107303.000,0201400800
K107395.000,0664700400
K107398.001,0826500101
K107398.002,0826500102
K107399.000,0377400900
K107483.001,0199100801
K107483.002,0199100802
K107624.000,1212705000
K107740.000,1017900500
K107811.001,0087601101
K107811.002,0087601102
K107868.000,0043801500
K108052.000,0266900800
K108056.000,0106400500
K108263.000,1083401300
K108264.000,0189000900
K108266.000,0155802400
K108268.000,0724900300
K108269.000,1184900300
K108270.000,1233702100
K108272.000,1083401400
K108273.000,1083401500
K108513.000,0114800200
K108982.000,0675100900
K108983.001,1185300301
K108983.002,1185300302
K108983.003,1185300303
K108995.001,0781800201
K108995.002,0781800202
K108995.003,0781800203
K108995.004,0781800204
K108995.005,0781900105
K108999.000,0048001200
K109003.000,0422001000
K109045.000,0075801200
K109092.001,0537400801
K109092.002,0537400802
K109093.003,0433900403
K109093.004,0433900404
K109095.001,0451201401
K109095.002,0451201402
K109292.001,0199300801
K109292.002,0199300802
K109300.000,0681501400
K109521.000,0683800500
K109708.003,0430500503
K109756.001,1084500101
K109756.002,1084500102
K109756.003,1084500103
K109756.004,1084600104
K109819.000,0583000100
K109848.000,0530904100
K109981.000,0693500200
K110146.000,0339300700
K110147.000,0181500200
K110238.001,0201200101
K110238.002,0201200102
K110238.003,0201200103
K110238.004,0201200104
K110238.005,0201200105
K110238.006,0201200106
K110238.007,0201200107
K110265.000,0191700800
K110269.000,0191700500
K110277.000,0183801000
K110284.001,0183800601
K110284.002,0183800602
K110382.000,0647000300
K110388.000,0837200300
K110414.001,1034200201
K110414.002,1034200202
K110414.003,1034200203
K110414.004,1034200204
K110495.000,0168400500
K110735.000,0739200500
K111040.001,0095100801
K111040.002,0095100802
K111040.003,0095100803
K111112.000,0758301300
K111361.000,0473300100
K111410.000,0665501000
K111411.000,0435300100
K111475.000,0761100600
K111587.000,0412000400
K111682.000,0948001500
K111725.000,0340300900
K111746.000,0761700600
K111807.000,0948001600
K111808.000,0374801900
K111900.000,0455900400
K112026.000,0301300200
K112156.000,0426601000
K112181.000,0544000400
K112188.000,0394000100
K112190.000,0388500700
K112203.000,0667000400
K112239.000,0324300200
K112243.000,0319800400
K112277.000,0940300600
K112303.001,0799200101
K112418.000,0482800500
K112489.000,0550700200
K112507.000,0388100100
K112609.001,0613800301
K112620.000,0683500200
K112697.001,0442300101
K112765.000,0936800500
K112771.000,0390900200
K112795.001,0587000701
K112795.002,0587000702
K112795.003,0587000703
K113132.000,0454300700
K113134.000,0661000200
K113180.001,0824800501
K113187.001,0373500101
K113187.002,0373500102
K113187.003,0373600103
K113187.004,0373600104
K113231.000,0796300300
K113255.000,0379500700
K113361.000,0294200100
K113510.001,0792500101
K113510.003,0792500103
K113510.004,0792600104
K113518.000,1089400800
K113547.001,0531100301
K113547.002,0531100302
K113548.000,0376200100
K113552.001,0661600501
K113552.002,0661600502
K113570.000,0520100800
K113571.000,0529300800
K113578.000,0509401200
K113592.001,0813600201
K113592.002,0813600202
K113595.000,0657000400
K113598.001,0774900101
K113598.002,0774900102
K113598.003,0774900103
K113598.004,0774900104
K113606.001,0823800101
K113606.002,0823800102
K113606.003,0823800103
K113606.004,0823900104
K113606.005,0823900105
K113606.006,0823900106
K113606.007,0824000107
K113606.008,0824000108
K113610.001,0443100201
K113610.002,0443100202
K113620.000,0369200400
K113622.000,0497900300
K113624.000,0475400400
K113633.002,0422600502
K113639.000,0651901700
K113641.001,0593500501
K113641.002,0593600102
K113646.000,0429802300
K113660.001,0657000201
K113660.002,0657000202
K113867.000,0568902300
K113914.000,0625400500
K113915.001,1289500201
K113915.002,1289500202
K113928.000,0531700300
K113952.001,0579800301
K113952.002,0579800302
K113952.003,0579800303
K113952.004,0579800304
K113952.005,0579800305
K113952.006,0579800306
K113952.007,0579800307
K113952.008,0579800308
K113952.009,0579800309
K113952.010,0579800310
K113952.011,0579800311
K113952.012,0579800312
K114072.000,0983601900
K114081.000,0509400100
K114088.001,0532600401
K114088.002,0532600402
K114161.000,0751700700
K114216.000,0637201200
K114226.001,0686100201
K114226.002,0686100202
K114226.003,0686100203
K114226.004,0686100204
K114226.005,0686100205
K114226.006,0686100206
K114270.000,0356802000
K114523.000,0674800100
K114616.000,1278900400
K114699.000,0591000200
K114805.000,1048701300
K114806.000,1048702000
K114808.000,0570200100
K114854.000,1243900600
K114902.000,0996200400
K114954.000,0712300300
K114986.003,1199500103
K114986.004,1199500104
K115236.000,0990400400
K115467.000,0464802600
K116198.000,0480901300
K116451.000,0653201700
K116675.000,1003800500
K116684.000,0618702400
K116796.000,0867600500
K116972.000,0453800800
K117088.000,1256101200
K117112.000,1255000100
K117258.000,1211504000
K117344.000,0369200900
K117548.001,1252700301
K117548.002,1252700302
K117722.000,0960901500
K117731.000,0299501300
K117757.000,1048701000
K117762.000,0673700500
K118063.000,0990800700
K118131.000,0334201000
K118217.000,1224001100
K118235.000,1207301100
K118311.000,0972102200
K118343.000,1128401200
K118436.000,0554301800
K118458.000,1210600400
K118525.000,1210500800
K118563.000,0931000500
K118948.000,0299501400
K119146.000,1250901200
K119722.000,1296001000
K119752.000,0922901900
K119822.000,1222600400
K119911.000,1023300700
K120000.000,1220801100
K120041.000,1207301800
K120396.000,1196200700
K120907.000,1100800900
K120974.000,1227800700
K120989.000,0722500800
K120993.000,1227800900
K121056.000,1226600300
K121177.000,1227801500
K121415.000,0789600900
K121560.000,1021100200
K121574.000,0874900200
K121980.000,0722300500
K122077.000,1045501400
K122211.000,1223401200
K122295.000,0874801200
K122645.000,1242700400
K122875.000,1252100700
K122987.000,0647903000
K122997.000,1270301500
K123014.000,1269701000
K123147.000,0877500300
K123155.000,1105800100
K123412.000,1173500700
K123515.000,1013401100
K123618.000,0554400100
K123849.000,0723800800
K124613.000,1093700100
K124816.000,0929501000
K124952.000,1005900500
K125097.000,0721900700
K125194.000,0648101500
K125296.000,0930900100
K125362.000,1292701500
K125567.000,1222601600
K125710.000,1021100500
K125722.000,0885400300
K125842.000,1093800400
K125843.000,0723900300
K125859.000,0873500300
K125893.000,1296801400
K126050.000,0721401600
K126403.000,1028601000
K127086.001,1259700101
K127086.002,1259700102
K127176.000,1288701200
K127477.001,0874400101
K127477.002,0874400102
K127477.003,0874400103
K127859.000,0978001100
K127900.000,0894701100
K128027.000,1246201000
K128576.000,1212400300
K128984.000,1277201900
K129212.000,1175001600
K130449.000,1296604000
K130649.000,1255900800
K130910.000,1036000400
K131280.000,1044901200
K131582.000,1103901100
K131636.000,1273800300
K131816.000,1256001100
K131881.000,1087800500
K131924.000,1087800800
K132088.000,1094700700
K132097.001,1263300201
K132097.002,1263300202
K132097.003,1263300203
K132743.000,1269801800
K132927.000,1254501100
K133021.000,1251403000
K133067.000,0019800600
K133366.000,0583900200
K133430.000,1251200600
K133948.000,0982900600
K134151.000,0151302000
K134246.000,0748000700
K134413.000,0190703300
K134477.000,0592800300
K135535.000,0496300200
K135651.000,0833200300
K135767.000,1039400100
K135809.000,0564701900
K135834.000,1259302100
